,ItemCode,CategoryCode,Week_num,WeeklySales,Unique_ID
2237,1010068,category_2,19,4,1010068_19
2238,1010068,category_2,20,16,1010068_20
2239,1013335,category_3,1,6,1013335_1
2240,1013335,category_3,2,10,1013335_2
2241,1013335,category_3,3,12,1013335_3
2242,1013335,category_3,4,8,1013335_4
2243,1013335,category_3,5,15,1013335_5
2244,1013335,category_3,6,6,1013335_6
2245,1013335,category_3,7,5,1013335_7
2246,1013335,category_3,8,9,1013335_8
2247,1013335,category_3,9,7,1013335_9
2248,1013335,category_3,10,6,1013335_10
2249,1013335,category_3,11,3,1013335_11
2250,1013335,category_3,12,6,1013335_12
2251,1013335,category_3,13,6,1013335_13
2252,1013335,category_3,14,12,1013335_14
2253,1013335,category_3,15,14,1013335_15
2254,1013335,category_3,16,17,1013335_16
2255,1013335,category_3,17,18,1013335_17
2256,1013335,category_3,18,14,1013335_18
2257,1013335,category_3,19,7,1013335_19
2258,1013335,category_3,20,11,1013335_20
2259,1015621,category_1,1,2,1015621_1
2260,1015621,category_1,2,5,1015621_2
2261,1015621,category_1,3,3,1015621_3
2262,1015621,category_1,4,5,1015621_4
2263,1015621,category_1,5,2,1015621_5
2264,1015621,category_1,6,1,1015621_6
2265,1015621,category_1,7,2,1015621_7
2266,1015621,category_1,8,3,1015621_8
2267,1015621,category_1,9,7,1015621_9
2268,1015621,category_1,10,1,1015621_10
2269,1015621,category_1,11,9,1015621_11
2270,1015621,category_1,12,3,1015621_12
2271,1015621,category_1,13,11,1015621_13
2272,1015621,category_1,14,2,1015621_14
2273,1015621,category_1,15,4,1015621_15
2274,1015621,category_1,16,7,1015621_16
2275,1015621,category_1,17,9,1015621_17
2276,1015621,category_1,18,10,1015621_18
2277,1015621,category_1,19,5,1015621_19
2278,1015621,category_1,20,17,1015621_20
2279,1021264,category_1,1,4,1021264_1
2280,1021264,category_1,2,9,1021264_2
2281,1021264,category_1,3,13,1021264_3
2282,1021264,category_1,4,5,1021264_4
2283,1021264,category_1,5,6,1021264_5
2284,1021264,category_1,6,10,1021264_6
2285,1021264,category_1,7,5,1021264_7
2286,1021264,category_1,8,14,1021264_8
2287,1021264,category_1,9,8,1021264_9
2288,1021264,category_1,10,9,1021264_10
2289,1021264,category_1,11,24,1021264_11
2290,1021264,category_1,12,22,1021264_12
2291,1021264,category_1,13,1,1021264_13
2292,1021264,category_1,14,45,1021264_14
2293,1021264,category_1,15,9,1021264_15
2294,1021264,category_1,16,8,1021264_16
2295,1021264,category_1,17,21,1021264_17
2296,1021264,category_1,18,11,1021264_18
2297,1021264,category_1,19,17,1021264_19
2298,1021264,category_1,20,7,1021264_20
2299,1024810,category_4,1,18,1024810_1
2300,1024810,category_4,2,59,1024810_2
2301,1024810,category_4,3,49,1024810_3
2302,1024810,category_4,4,34,1024810_4
2303,1024810,category_4,5,38,1024810_5
2304,1024810,category_4,6,66,1024810_6
2305,1024810,category_4,7,55,1024810_7
2306,1024810,category_4,8,50,1024810_8
2307,1024810,category_4,9,53,1024810_9
2308,1024810,category_4,10,75,1024810_10
2309,1024810,category_4,11,85,1024810_11
2310,1024810,category_4,12,113,1024810_12
2311,1024810,category_4,13,113,1024810_13
2312,1024810,category_4,14,96,1024810_14
2313,1024810,category_4,15,20,1024810_15
2314,1024810,category_4,16,36,1024810_16
2315,1024810,category_4,18,121,1024810_18
2316,1024810,category_4,19,86,1024810_19
2317,1024810,category_4,20,21,1024810_20
2318,1026871,category_2,1,4,1026871_1
2319,1026871,category_2,2,13,1026871_2
2320,1026871,category_2,3,17,1026871_3
2321,1026871,category_2,4,13,1026871_4
2322,1026871,category_2,5,20,1026871_5
2323,1026871,category_2,6,9,1026871_6
2324,1026871,category_2,7,14,1026871_7
2325,1026871,category_2,8,10,1026871_8
2326,1026871,category_2,9,13,1026871_9
2327,1026871,category_2,10,9,1026871_10
2328,1026871,category_2,11,10,1026871_11
2329,1026871,category_2,12,8,1026871_12
2330,1026871,category_2,13,9,1026871_13
2331,1026871,category_2,14,1,1026871_14
2332,1026871,category_2,15,4,1026871_15
2333,1026871,category_2,16,8,1026871_16
2334,1026871,category_2,17,16,1026871_17
2335,1026871,category_2,18,14,1026871_18
2336,1026871,category_2,19,10,1026871_19
2337,1026871,category_2,20,11,1026871_20
2338,1030948,category_1,2,2,1030948_2
2339,1030948,category_1,3,7,1030948_3
2340,1030948,category_1,4,6,1030948_4
2341,1030948,category_1,5,12,1030948_5
2342,1030948,category_1,6,4,1030948_6
2343,1030948,category_1,7,9,1030948_7
2344,1030948,category_1,8,1,1030948_8
2345,1030948,category_1,9,5,1030948_9
2346,1030948,category_1,10,5,1030948_10
2347,1030948,category_1,11,7,1030948_11
2348,1030948,category_1,12,9,1030948_12
2349,1030948,category_1,13,5,1030948_13
2350,1030948,category_1,14,6,1030948_14
2351,1030948,category_1,15,5,1030948_15
2352,1030948,category_1,16,3,1030948_16
2353,1030948,category_1,17,6,1030948_17
2354,1030948,category_1,18,10,1030948_18
2355,1030948,category_1,19,5,1030948_19
2356,1030948,category_1,20,5,1030948_20
2357,1032532,category_1,1,44,1032532_1
2358,1032532,category_1,2,53,1032532_2
2359,1032532,category_1,3,54,1032532_3
2360,1032532,category_1,4,70,1032532_4
2361,1032532,category_1,5,73,1032532_5
2362,1032532,category_1,6,138,1032532_6
2363,1032532,category_1,7,101,1032532_7
2364,1032532,category_1,8,73,1032532_8
2365,1032532,category_1,9,73,1032532_9
2366,1032532,category_1,10,74,1032532_10
2367,1032532,category_1,11,186,1032532_11
2368,1032532,category_1,12,89,1032532_12
2369,1032532,category_1,13,129,1032532_13
2370,1032532,category_1,14,103,1032532_14
2371,1032532,category_1,15,122,1032532_15
2372,1032532,category_1,16,93,1032532_16
2373,1032532,category_1,17,159,1032532_17
2374,1032532,category_1,18,108,1032532_18
2375,1032532,category_1,19,163,1032532_19
2376,1032532,category_1,20,153,1032532_20
2377,1032541,category_1,1,129,1032541_1
2378,1032541,category_1,2,60,1032541_2
2379,1032541,category_1,3,44,1032541_3
2380,1032541,category_1,4,65,1032541_4
2381,1032541,category_1,5,56,1032541_5
2382,1032541,category_1,6,197,1032541_6
2383,1032541,category_1,7,257,1032541_7
2384,1032541,category_1,8,52,1032541_8
2385,1032541,category_1,9,47,1032541_9
2386,1032541,category_1,10,68,1032541_10
2387,1032541,category_1,11,166,1032541_11
2388,1032541,category_1,12,61,1032541_12
2389,1032541,category_1,13,97,1032541_13
2390,1032541,category_1,14,122,1032541_14
2391,1032541,category_1,15,100,1032541_15
2392,1032541,category_1,16,75,1032541_16
2393,1032541,category_1,17,267,1032541_17
2394,1032541,category_1,18,144,1032541_18
2395,1032541,category_1,19,244,1032541_19
2396,1032541,category_1,20,165,1032541_20
2397,1032550,category_1,1,74,1032550_1
2398,1032550,category_1,2,16,1032550_2
2399,1032550,category_1,3,9,1032550_3
2400,1032550,category_1,4,18,1032550_4
2401,1032550,category_1,5,8,1032550_5
2402,1032550,category_1,6,11,1032550_6
2403,1032550,category_1,7,24,1032550_7
2404,1032550,category_1,8,3,1032550_8
2405,1032550,category_1,9,6,1032550_9
2406,1032550,category_1,10,7,1032550_10
2407,1032550,category_1,11,11,1032550_11
2408,1032550,category_1,12,5,1032550_12
2409,1032550,category_1,13,12,1032550_13
2410,1032550,category_1,14,12,1032550_14
2411,1032550,category_1,15,33,1032550_15
2412,1032550,category_1,16,12,1032550_16
2413,1032550,category_1,17,11,1032550_17
2414,1032550,category_1,18,8,1032550_18
2415,1032550,category_1,19,24,1032550_19
2416,1032550,category_1,20,13,1032550_20
2417,1032559,category_1,1,9,1032559_1
2418,1032559,category_1,2,17,1032559_2
2419,1032559,category_1,3,18,1032559_3
2420,1032559,category_1,4,9,1032559_4
2421,1032559,category_1,5,3,1032559_5
2422,1032559,category_1,6,12,1032559_6
2423,1032559,category_1,7,13,1032559_7
2424,1032559,category_1,8,9,1032559_8
2425,1032559,category_1,9,10,1032559_9
2426,1032559,category_1,10,13,1032559_10
2427,1032559,category_1,11,16,1032559_11
2428,1032559,category_1,12,25,1032559_12
2429,1032559,category_1,13,39,1032559_13
2430,1032559,category_1,14,19,1032559_14
2431,1032559,category_1,15,20,1032559_15
2432,1032559,category_1,16,27,1032559_16
2433,1032559,category_1,17,25,1032559_17
2434,1032559,category_1,18,16,1032559_18
2435,1032559,category_1,19,22,1032559_19
2436,1032559,category_1,20,16,1032559_20
2437,1032568,category_1,1,123,1032568_1
2438,1032568,category_1,2,10,1032568_2
2439,1032568,category_1,3,10,1032568_3
2440,1032568,category_1,4,4,1032568_4
2441,1032568,category_1,5,11,1032568_5
2442,1032568,category_1,6,8,1032568_6
2443,1032568,category_1,7,7,1032568_7
2444,1032568,category_1,8,10,1032568_8
2445,1032568,category_1,9,6,1032568_9
2446,1032568,category_1,10,10,1032568_10
2447,1032568,category_1,11,6,1032568_11
2448,1032568,category_1,12,4,1032568_12
2449,1032568,category_1,13,10,1032568_13
2450,1032568,category_1,14,9,1032568_14
2451,1032568,category_1,15,6,1032568_15
2452,1032568,category_1,16,17,1032568_16
2453,1032568,category_1,17,10,1032568_17
2454,1032568,category_1,18,8,1032568_18
2455,1032568,category_1,19,6,1032568_19
2456,1032568,category_1,20,3,1032568_20
2457,1032586,category_1,1,9,1032586_1
2458,1032586,category_1,2,21,1032586_2
2459,1032586,category_1,3,17,1032586_3
2460,1032586,category_1,4,16,1032586_4
2461,1032586,category_1,5,11,1032586_5
2462,1032586,category_1,6,28,1032586_6
2463,1032586,category_1,7,13,1032586_7
2464,1032586,category_1,8,12,1032586_8
2465,1032586,category_1,9,12,1032586_9
2466,1032586,category_1,10,33,1032586_10
2467,1032586,category_1,11,19,1032586_11
2468,1032586,category_1,12,20,1032586_12
2469,1032586,category_1,13,18,1032586_13
2470,1032586,category_1,14,16,1032586_14
2471,1032586,category_1,15,19,1032586_15
2472,1032586,category_1,16,24,1032586_16
2473,1032586,category_1,17,31,1032586_17
2474,1032586,category_1,18,21,1032586_18
2475,1032586,category_1,19,28,1032586_19
2476,1032586,category_1,20,19,1032586_20
2477,1044502,category_2,1,6,1044502_1
2478,1044502,category_2,2,30,1044502_2
2479,1044502,category_2,3,13,1044502_3
2480,1044502,category_2,4,23,1044502_4
2481,1044502,category_2,5,22,1044502_5
2482,1044502,category_2,6,12,1044502_6
2483,1044502,category_2,7,17,1044502_7
2484,1044502,category_2,8,11,1044502_8
2485,1044502,category_2,9,12,1044502_9
2486,1044502,category_2,10,22,1044502_10
2487,1044502,category_2,11,14,1044502_11
2488,1044502,category_2,12,11,1044502_12
2489,1044502,category_2,13,17,1044502_13
2490,1044502,category_2,14,20,1044502_14
2491,1044502,category_2,15,19,1044502_15
2492,1044502,category_2,16,11,1044502_16
2493,1044502,category_2,17,5,1044502_17
2494,1044502,category_2,18,8,1044502_18
2495,1044502,category_2,19,15,1044502_19
2496,1044502,category_2,20,18,1044502_20
2497,1044610,category_1,1,2,1044610_1
2498,1044610,category_1,2,6,1044610_2
2499,1044610,category_1,3,13,1044610_3
2500,1044610,category_1,4,8,1044610_4
2501,1044610,category_1,5,13,1044610_5
2502,1044610,category_1,6,8,1044610_6
2503,1044610,category_1,7,3,1044610_7
2504,1044610,category_1,8,6,1044610_8
2505,1044610,category_1,9,14,1044610_9
2506,1044610,category_1,10,12,1044610_10
2507,1044610,category_1,11,14,1044610_11
2508,1044610,category_1,12,24,1044610_12
2509,1044610,category_1,13,12,1044610_13
2510,1044610,category_1,14,24,1044610_14
2511,1044610,category_1,15,14,1044610_15
2512,1044610,category_1,16,17,1044610_16
2513,1044610,category_1,17,13,1044610_17
2514,1044610,category_1,18,5,1044610_18
2515,1044610,category_1,19,10,1044610_19
2516,1044610,category_1,20,4,1044610_20
2517,1044619,category_1,1,14,1044619_1
2518,1044619,category_1,2,52,1044619_2
2519,1044619,category_1,3,52,1044619_3
2520,1044619,category_1,4,21,1044619_4
2521,1044619,category_1,5,25,1044619_5
2522,1044619,category_1,6,61,1044619_6
2523,1044619,category_1,7,13,1044619_7
2524,1044619,category_1,8,31,1044619_8
2525,1044619,category_1,9,39,1044619_9
2526,1044619,category_1,10,40,1044619_10
2527,1044619,category_1,11,35,1044619_11
2528,1044619,category_1,12,36,1044619_12
2529,1044619,category_1,13,53,1044619_13
2530,1044619,category_1,14,55,1044619_14
2531,1044619,category_1,15,43,1044619_15
2532,1044619,category_1,16,29,1044619_16
2533,1044619,category_1,17,42,1044619_17
2534,1044619,category_1,18,36,1044619_18
2535,1044619,category_1,19,36,1044619_19
2536,1044619,category_1,20,45,1044619_20
2537,1044682,category_1,1,18,1044682_1
2538,1044682,category_1,2,45,1044682_2
2539,1044682,category_1,3,42,1044682_3
2540,1044682,category_1,4,21,1044682_4
2541,1044682,category_1,5,42,1044682_5
2542,1044682,category_1,6,41,1044682_6
2543,1044682,category_1,7,23,1044682_7
2544,1044682,category_1,8,64,1044682_8
2545,1044682,category_1,9,46,1044682_9
2546,1044682,category_1,10,45,1044682_10
2547,1044682,category_1,11,71,1044682_11
2548,1044682,category_1,12,59,1044682_12
2549,1044682,category_1,13,45,1044682_13
2550,1044682,category_1,14,30,1044682_14
2551,1044682,category_1,15,46,1044682_15
2552,1044682,category_1,16,52,1044682_16
2553,1044682,category_1,17,45,1044682_17
2554,1044682,category_1,18,54,1044682_18
2555,1044682,category_1,19,33,1044682_19
2556,1044682,category_1,20,34,1044682_20
2557,1044691,category_1,1,5,1044691_1
2558,1044691,category_1,2,13,1044691_2
2559,1044691,category_1,3,16,1044691_3
2560,1044691,category_1,4,11,1044691_4
2561,1044691,category_1,5,20,1044691_5
2562,1044691,category_1,6,13,1044691_6
2563,1044691,category_1,7,12,1044691_7
2564,1044691,category_1,8,22,1044691_8
2565,1044691,category_1,9,28,1044691_9
2566,1044691,category_1,10,27,1044691_10
2567,1044691,category_1,11,23,1044691_11
2568,1044691,category_1,12,15,1044691_12
2569,1044691,category_1,13,8,1044691_13
2570,1044691,category_1,14,22,1044691_14
2571,1044691,category_1,15,25,1044691_15
2572,1044691,category_1,16,25,1044691_16
2573,1044691,category_1,17,17,1044691_17
2574,1044691,category_1,18,12,1044691_18
2575,1044691,category_1,19,23,1044691_19
2576,1044691,category_1,20,23,1044691_20
2577,1047130,category_3,1,22,1047130_1
2578,1047130,category_3,2,41,1047130_2
2579,1047130,category_3,3,28,1047130_3
2580,1047130,category_3,4,49,1047130_4
2581,1047130,category_3,5,76,1047130_5
2582,1047130,category_3,6,61,1047130_6
2583,1047130,category_3,7,55,1047130_7
2584,1047130,category_3,8,50,1047130_8
2585,1047130,category_3,9,75,1047130_9
2586,1047130,category_3,10,54,1047130_10
2587,1047130,category_3,11,37,1047130_11
2588,1047130,category_3,12,72,1047130_12
2589,1047130,category_3,13,56,1047130_13
2590,1047130,category_3,14,66,1047130_14
2591,1047130,category_3,15,36,1047130_15
2592,1047130,category_3,16,52,1047130_16
2593,1047130,category_3,17,68,1047130_17
2594,1047130,category_3,18,71,1047130_18
2595,1047130,category_3,19,58,1047130_19
2596,1047130,category_3,20,75,1047130_20
2597,1047967,category_1,1,184,1047967_1
2598,1047967,category_1,2,106,1047967_2
2599,1047967,category_1,3,118,1047967_3
2600,1047967,category_1,4,113,1047967_4
2601,1047967,category_1,5,82,1047967_5
2602,1047967,category_1,6,94,1047967_6
2603,1047967,category_1,7,130,1047967_7
2604,1047967,category_1,8,174,1047967_8
2605,1047967,category_1,9,87,1047967_9
2606,1047967,category_1,10,138,1047967_10
2607,1047967,category_1,11,86,1047967_11
2608,1047967,category_1,12,95,1047967_12
2609,1047967,category_1,13,114,1047967_13
2610,1047967,category_1,14,82,1047967_14
2611,1047967,category_1,15,128,1047967_15
2612,1047967,category_1,16,171,1047967_16
2613,1047967,category_1,17,80,1047967_17
2614,1047967,category_1,18,102,1047967_18
2615,1047967,category_1,19,111,1047967_19
2616,1047967,category_1,20,104,1047967_20
2617,1048975,category_1,1,2,1048975_1
2618,1048975,category_1,2,4,1048975_2
2619,1048975,category_1,3,5,1048975_3
2620,1048975,category_1,4,4,1048975_4
2621,1048975,category_1,5,12,1048975_5
2622,1048975,category_1,6,8,1048975_6
2623,1048975,category_1,7,5,1048975_7
2624,1048975,category_1,8,25,1048975_8
2625,1048975,category_1,9,6,1048975_9
2626,1048975,category_1,10,23,1048975_10
2627,1048975,category_1,11,14,1048975_11
2628,1048975,category_1,12,8,1048975_12
2629,1048975,category_1,13,17,1048975_13
2630,1048975,category_1,14,13,1048975_14
2631,1048975,category_1,15,19,1048975_15
2632,1048975,category_1,16,14,1048975_16
2633,1048975,category_1,17,15,1048975_17
2634,1048975,category_1,18,40,1048975_18
2635,1048975,category_1,19,64,1048975_19
2636,1048975,category_1,20,35,1048975_20
2637,1049776,category_1,1,9,1049776_1
2638,1049776,category_1,2,15,1049776_2
2639,1049776,category_1,3,10,1049776_3
2640,1049776,category_1,4,12,1049776_4
2641,1049776,category_1,5,16,1049776_5
2642,1049776,category_1,6,12,1049776_6
2643,1049776,category_1,7,18,1049776_7
2644,1049776,category_1,8,17,1049776_8
2645,1049776,category_1,9,28,1049776_9
2646,1049776,category_1,10,35,1049776_10
2647,1049776,category_1,11,35,1049776_11
2648,1049776,category_1,12,42,1049776_12
2649,1049776,category_1,13,51,1049776_13
2650,1049776,category_1,14,19,1049776_14
2651,1049776,category_1,15,1,1049776_15
2652,1049776,category_1,16,18,1049776_16
2653,1049776,category_1,17,34,1049776_17
2654,1049776,category_1,18,32,1049776_18
2655,1049776,category_1,19,29,1049776_19
2656,1049776,category_1,20,27,1049776_20
2657,1050046,category_1,1,8,1050046_1
2658,1050046,category_1,2,9,1050046_2
2659,1050046,category_1,3,12,1050046_3
2660,1050046,category_1,4,16,1050046_4
2661,1050046,category_1,5,22,1050046_5
2662,1050046,category_1,6,17,1050046_6
2663,1050046,category_1,7,11,1050046_7
2664,1050046,category_1,8,37,1050046_8
2665,1050046,category_1,9,32,1050046_9
2666,1050046,category_1,10,19,1050046_10
2667,1050046,category_1,11,69,1050046_11
2668,1050046,category_1,12,30,1050046_12
2669,1050046,category_1,13,19,1050046_13
2670,1050046,category_1,14,39,1050046_14
2671,1050046,category_1,15,53,1050046_15
2672,1050046,category_1,16,23,1050046_16
2673,1050046,category_1,17,42,1050046_17
2674,1050046,category_1,18,13,1050046_18
2675,1050046,category_1,19,22,1050046_19
2676,1050046,category_1,20,16,1050046_20
2677,1054978,category_1,1,22,1054978_1
2678,1054978,category_1,2,60,1054978_2
2679,1054978,category_1,3,77,1054978_3
2680,1054978,category_1,4,63,1054978_4
2681,1054978,category_1,5,38,1054978_5
2682,1054978,category_1,6,62,1054978_6
2683,1054978,category_1,7,39,1054978_7
2684,1054978,category_1,8,41,1054978_8
2685,1054978,category_1,9,75,1054978_9
2686,1054978,category_1,10,42,1054978_10
2687,1054978,category_1,11,49,1054978_11
2688,1054978,category_1,12,42,1054978_12
2689,1054978,category_1,13,34,1054978_13
2690,1054978,category_1,14,25,1054978_14
2691,1054978,category_1,15,49,1054978_15
2692,1054978,category_1,16,72,1054978_16
2693,1054978,category_1,17,51,1054978_17
2694,1054978,category_1,18,54,1054978_18
2695,1054978,category_1,19,60,1054978_19
2696,1054978,category_1,20,48,1054978_20
2697,1056463,category_1,1,9,1056463_1
2698,1056463,category_1,2,21,1056463_2
2699,1056463,category_1,3,25,1056463_3
2700,1056463,category_1,4,37,1056463_4
2701,1056463,category_1,5,37,1056463_5
2702,1056463,category_1,6,63,1056463_6
2703,1056463,category_1,7,39,1056463_7
2704,1056463,category_1,8,29,1056463_8
2705,1056463,category_1,9,30,1056463_9
2706,1056463,category_1,10,66,1056463_10
2707,1056463,category_1,11,22,1056463_11
2708,1056463,category_1,12,38,1056463_12
2709,1056463,category_1,13,46,1056463_13
2710,1056463,category_1,14,118,1056463_14
2711,1056463,category_1,15,39,1056463_15
2712,1056463,category_1,16,43,1056463_16
2713,1056463,category_1,17,57,1056463_17
2714,1056463,category_1,18,72,1056463_18
2715,1056463,category_1,19,116,1056463_19
2716,1056463,category_1,20,33,1056463_20
2717,1058713,category_1,1,36,1058713_1
2718,1058713,category_1,2,30,1058713_2
2719,1058713,category_1,3,27,1058713_3
2720,1058713,category_1,4,23,1058713_4
2721,1058713,category_1,5,40,1058713_5
2722,1058713,category_1,6,34,1058713_6
2723,1058713,category_1,7,30,1058713_7
2724,1058713,category_1,8,40,1058713_8
2725,1058713,category_1,9,27,1058713_9
2726,1058713,category_1,10,43,1058713_10
2727,1058713,category_1,11,41,1058713_11
2728,1058713,category_1,12,60,1058713_12
2729,1058713,category_1,13,57,1058713_13
2730,1058713,category_1,14,38,1058713_14
2731,1058713,category_1,15,41,1058713_15
2732,1058713,category_1,16,41,1058713_16
2733,1058713,category_1,17,46,1058713_17
2734,1058713,category_1,18,37,1058713_18
2735,1058713,category_1,19,51,1058713_19
2736,1058713,category_1,20,69,1058713_20
2737,1060630,category_3,1,33,1060630_1
2738,1060630,category_3,2,49,1060630_2
2739,1060630,category_3,3,38,1060630_3
2740,1060630,category_3,4,45,1060630_4
2741,1060630,category_3,5,39,1060630_5
2742,1060630,category_3,6,46,1060630_6
2743,1060630,category_3,7,40,1060630_7
2744,1060630,category_3,8,34,1060630_8
2745,1060630,category_3,9,43,1060630_9
2746,1060630,category_3,10,33,1060630_10
2747,1060630,category_3,11,25,1060630_11
2748,1060630,category_3,12,49,1060630_12
2749,1060630,category_3,13,21,1060630_13
2750,1060630,category_3,14,33,1060630_14
2751,1060630,category_3,15,33,1060630_15
2752,1060630,category_3,16,18,1060630_16
2753,1060630,category_3,17,20,1060630_17
2754,1060630,category_3,18,24,1060630_18
2755,1060630,category_3,19,30,1060630_19
2756,1060630,category_3,20,22,1060630_20
2757,1060909,category_4,1,13,1060909_1
2758,1060909,category_4,2,110,1060909_2
2759,1060909,category_4,3,17,1060909_3
2760,1060909,category_4,4,60,1060909_4
2761,1060909,category_4,5,56,1060909_5
2762,1060909,category_4,6,33,1060909_6
2763,1060909,category_4,7,102,1060909_7
2764,1060909,category_4,8,66,1060909_8
2765,1060909,category_4,9,62,1060909_9
2766,1060909,category_4,10,61,1060909_10
2767,1060909,category_4,11,66,1060909_11
2768,1060909,category_4,12,32,1060909_12
2769,1060909,category_4,13,90,1060909_13
2770,1060909,category_4,14,81,1060909_14
2771,1060909,category_4,15,79,1060909_15
2772,1060909,category_4,16,128,1060909_16
2773,1060909,category_4,17,71,1060909_17
2774,1060909,category_4,18,67,1060909_18
2775,1060909,category_4,20,179,1060909_20
2776,1061341,category_1,1,18,1061341_1
2777,1061341,category_1,2,62,1061341_2
2778,1061341,category_1,3,44,1061341_3
2779,1061341,category_1,4,54,1061341_4
2780,1061341,category_1,5,25,1061341_5
2781,1061341,category_1,6,72,1061341_6
2782,1061341,category_1,7,50,1061341_7
2783,1061341,category_1,8,29,1061341_8
2784,1061341,category_1,9,45,1061341_9
2785,1061341,category_1,10,29,1061341_10
2786,1061341,category_1,11,40,1061341_11
2787,1061341,category_1,12,43,1061341_12
2788,1061341,category_1,13,67,1061341_13
2789,1061341,category_1,14,37,1061341_14
2790,1061341,category_1,15,69,1061341_15
2791,1061341,category_1,16,12,1061341_16
2792,1061341,category_1,17,17,1061341_17
2793,1061341,category_1,18,17,1061341_18
2794,1061341,category_1,19,8,1061341_19
2795,1061638,category_1,1,24,1061638_1
2796,1061638,category_1,2,90,1061638_2
2797,1061638,category_1,3,71,1061638_3
2798,1061638,category_1,4,153,1061638_4
2799,1061638,category_1,5,65,1061638_5
2800,1061638,category_1,6,51,1061638_6
2801,1061638,category_1,7,25,1061638_7
2802,1061638,category_1,8,21,1061638_8
2803,1061638,category_1,9,71,1061638_9
2804,1061638,category_1,10,62,1061638_10
2805,1061638,category_1,11,34,1061638_11
2806,1061638,category_1,12,69,1061638_12
2807,1061638,category_1,13,70,1061638_13
2808,1061638,category_1,14,80,1061638_14
2809,1061638,category_1,15,25,1061638_15
2810,1061638,category_1,17,42,1061638_17
2811,1063600,category_3,1,11,1063600_1
2812,1063600,category_3,2,10,1063600_2
2813,1063600,category_3,3,14,1063600_3
2814,1063600,category_3,4,4,1063600_4
2815,1063600,category_3,5,14,1063600_5
2816,1063600,category_3,6,7,1063600_6
2817,1063600,category_3,7,11,1063600_7
2818,1063600,category_3,8,8,1063600_8
2819,1063600,category_3,9,17,1063600_9
2820,1063600,category_3,10,7,1063600_10
2821,1063600,category_3,11,9,1063600_11
2822,1063600,category_3,12,9,1063600_12
2823,1063600,category_3,13,14,1063600_13
2824,1063600,category_3,14,9,1063600_14
2825,1063600,category_3,15,20,1063600_15
2826,1063600,category_3,16,8,1063600_16
2827,1063600,category_3,17,18,1063600_17
2828,1063600,category_3,18,13,1063600_18
2829,1063600,category_3,19,5,1063600_19
2830,1063600,category_3,20,10,1063600_20
2831,1064473,category_2,1,28,1064473_1
2832,1064473,category_2,2,39,1064473_2
2833,1064473,category_2,3,37,1064473_3
2834,1064473,category_2,4,31,1064473_4
2835,1064473,category_2,5,58,1064473_5
2836,1064473,category_2,6,40,1064473_6
2837,1064473,category_2,7,40,1064473_7
2838,1064473,category_2,8,48,1064473_8
2839,1064473,category_2,9,29,1064473_9
2840,1064473,category_2,10,45,1064473_10
2841,1064473,category_2,11,27,1064473_11
2842,1064473,category_2,12,37,1064473_12
2843,1064473,category_2,13,27,1064473_13
2844,1064473,category_2,14,30,1064473_14
2845,1064473,category_2,15,37,1064473_15
2846,1064473,category_2,16,44,1064473_16
2847,1064473,category_2,17,88,1064473_17
2848,1064473,category_2,18,64,1064473_18
2849,1064473,category_2,19,29,1064473_19
2850,1064473,category_2,20,22,1064473_20
2851,1064572,category_3,1,5,1064572_1
2852,1064572,category_3,2,7,1064572_2
2853,1064572,category_3,3,6,1064572_3
2854,1064572,category_3,4,7,1064572_4
2855,1064572,category_3,5,14,1064572_5
2856,1064572,category_3,6,16,1064572_6
2857,1064572,category_3,7,14,1064572_7
2858,1064572,category_3,8,15,1064572_8
2859,1064572,category_3,9,6,1064572_9
2860,1064572,category_3,10,13,1064572_10
2861,1064572,category_3,11,6,1064572_11
2862,1064572,category_3,12,8,1064572_12
2863,1064572,category_3,13,17,1064572_13
2864,1064572,category_3,14,20,1064572_14
2865,1064572,category_3,15,7,1064572_15
2866,1064572,category_3,16,6,1064572_16
2867,1064572,category_3,17,6,1064572_17
2868,1064572,category_3,18,4,1064572_18
2869,1064572,category_3,19,5,1064572_19
2870,1064572,category_3,20,8,1064572_20
2871,1066570,category_3,1,36,1066570_1
2872,1066570,category_3,2,120,1066570_2
2873,1066570,category_3,3,92,1066570_3
2874,1066570,category_3,4,76,1066570_4
2875,1066570,category_3,5,135,1066570_5
2876,1066570,category_3,6,99,1066570_6
2877,1066570,category_3,7,56,1066570_7
2878,1066570,category_3,8,116,1066570_8
2879,1066570,category_3,9,91,1066570_9
2880,1066570,category_3,10,36,1066570_10
2881,1066570,category_3,11,33,1066570_11
2882,1066570,category_3,12,57,1066570_12
2883,1066570,category_3,13,47,1066570_13
2884,1066570,category_3,14,85,1066570_14
2885,1066570,category_3,15,55,1066570_15
2886,1066570,category_3,16,22,1066570_16
2887,1066570,category_3,17,26,1066570_17
2888,1066570,category_3,18,12,1066570_18
2889,1066570,category_3,20,33,1066570_20
2890,1067074,category_2,1,18,1067074_1
2891,1067074,category_2,2,38,1067074_2
2892,1067074,category_2,3,27,1067074_3
2893,1067074,category_2,4,39,1067074_4
2894,1067074,category_2,5,29,1067074_5
2895,1067074,category_2,6,32,1067074_6
2896,1067074,category_2,7,34,1067074_7
2897,1067074,category_2,8,81,1067074_8
2898,1067074,category_2,9,22,1067074_9
2899,1067074,category_2,10,29,1067074_10
2900,1067074,category_2,11,31,1067074_11
2901,1067074,category_2,12,36,1067074_12
